"CountyName","LocationName","Data_Value","geometry"
"Santa Clara",6085512309,0.255,"POINT (-121.6087697 37.1300123)"
"Santa Clara",6085512027,0.235,"POINT (-121.8543848 37.2542237)"
"Santa Clara",6085512019,0.243,"POINT (-121.8458034 37.2707459)"
"Santa Cruz",6087120200,0.297,"POINT (-122.1775926 37.1015002)"
"Santa Clara",6085504424,0.179,"POINT (-121.8635532 37.4524963)"
"Santa Clara",6085511501,0.211,"POINT (-122.1475911 37.4299081)"
"Shasta",6089011501,0.281,"POINT (-122.3307095 40.511224)"
"Santa Cruz",6087122005,0.281,"POINT (-121.9451225 36.9858848)"
"Santa Cruz",6087121701,0.291,"POINT (-121.9604439 36.9750516)"
"Santa Clara",6085512047,0.255,"POINT (-121.8445214 37.2410744)"
"Shasta",6089011802,0.263,"POINT (-122.2834247 40.6604917)"
"Santa Clara",6085512516,0.282,"POINT (-121.6113934 37.0146086)"
"Santa Clara",6085508203,0.174,"POINT (-122.0268266 37.3451032)"
"Santa Clara",6085505700,0.253,"POINT (-121.9443826 37.3430271)"
"Santa Cruz",6087121501,0.288,"POINT (-121.9926151 36.9632249)"
"Shasta",6089012303,0.277,"POINT (-122.3407929 40.4092192)"
"Shasta",6089011702,0.314,"POINT (-122.3693659 40.6712574)"
"Santa Clara",6085506503,0.253,"POINT (-121.9547473 37.2857451)"
"Santa Cruz",6087101100,0.268,"POINT (-122.0333899 36.9550263)"
"Shasta",6089011803,0.297,"POINT (-122.2877315 40.7402162)"
"Shasta",6089011401,0.275,"POINT (-122.335701 40.5489013)"
"Santa Cruz",6087122204,0.271,"POINT (-121.8673672 36.9858366)"
"Santa Clara",6085512035,0.254,"POINT (-121.7614495 37.2236094)"
"Santa Clara",6085506502,0.259,"POINT (-121.9460918 37.2792209)"
"Shasta",6089011002,0.298,"POINT (-122.397661 40.5381907)"
"Santa Clara",6085503508,0.289,"POINT (-121.81141 37.3545123)"
"Santa Clara",6085504507,0.187,"POINT (-121.9128553 37.4358428)"
"Santa Clara",6085508006,0.158,"POINT (-122.0183989 37.3163396)"
"Santa Clara",6085509403,0.237,"POINT (-122.0968319 37.3981136)"
"Shasta",6089010602,0.253,"POINT (-122.4209446 40.5830946)"
"Shasta",6089010500,0.299,"POINT (-122.399948 40.5753785)"
"Santa Clara",6085511302,0.214,"POINT (-122.1622126 37.4480075)"
"Santa Clara",6085510801,0.177,"POINT (-122.1097779 37.4270272)"
"Santa Clara",6085504322,0.174,"POINT (-121.8929699 37.3943438)"
"Santa Cruz",6087110503,0.376,"POINT (-121.7705127 36.92759)"
"Santa Clara",6085512045,0.236,"POINT (-121.8352509 37.2384961)"
"Santa Clara",6085512025,0.228,"POINT (-121.8525836 37.2608921)"
"Santa Clara",6085506102,0.187,"POINT (-121.9714315 37.3314684)"
"Santa Clara",6085511000,0.192,"POINT (-122.1218491 37.4375636)"
"Santa Clara",6085508800,0.227,"POINT (-122.0247804 37.3851461)"
"Santa Clara",6085512001,0.22,"POINT (-121.7680942 37.2568596)"
"Santa Clara",6085504506,0.174,"POINT (-121.9162075 37.4503166)"
"Santa Clara",6085512059,0.229,"POINT (-121.7963166 37.2337395)"
"Santa Cruz",6087120301,0.278,"POINT (-122.0954185 37.0954427)"
"Santa Clara",6085505303,0.223,"POINT (-121.9639619 37.3583023)"
"Santa Clara",6085510100,0.202,"POINT (-122.0798238 37.3407497)"
"Santa Clara",6085505800,0.245,"POINT (-121.9439802 37.3315973)"
"Santa Clara",6085506204,0.184,"POINT (-121.9863813 37.3135949)"
"Santa Cruz",6087122500,0.324,"POINT (-121.7451776 36.9514486)"
"Santa Clara",6085512515,0.258,"POINT (-121.6278603 37.0334208)"
"Santa Cruz",6087110700,0.315,"POINT (-121.7935998 36.938566)"
"Santa Clara",6085512026,0.241,"POINT (-121.8379668 37.2584565)"
"Shasta",6089012301,0.319,"POINT (-122.3522775 40.4748881)"
"Santa Clara",6085503709,0.231,"POINT (-121.8620422 37.3645486)"
"Santa Clara",6085507702,0.149,"POINT (-122.0593721 37.2982903)"
"Santa Clara",6085512057,0.242,"POINT (-121.8229031 37.2737909)"
"Santa Clara",6085503903,0.236,"POINT (-121.8355428 37.3684579)"
"Shasta",6089011100,0.273,"POINT (-122.3699237 40.5226145)"
"Santa Cruz",6087110504,0.329,"POINT (-121.7679291 36.9345915)"
"Shasta",6089010805,0.274,"POINT (-122.3138239 40.5793577)"
"Santa Clara",6085506605,0.235,"POINT (-121.9693967 37.2974131)"
"Santa Clara",6085508305,0.195,"POINT (-122.0374423 37.3400957)"
"Santa Clara",6085508205,0.184,"POINT (-122.004968 37.3487184)"
"Shasta",6089011209,0.292,"POINT (-122.3476761 40.5520409)"
"Santa Clara",6085505402,0.215,"POINT (-121.9734997 37.3461125)"
"Santa Clara",6085506402,0.256,"POINT (-121.9450496 37.3016661)"
"Santa Cruz",6087110102,0.358,"POINT (-121.744132 36.9173333)"
"Santa Clara",6085508303,0.178,"POINT (-122.0458423 37.3448825)"
"Santa Clara",6085504505,0.151,"POINT (-121.9019654 37.4089171)"
"Santa Clara",6085506504,0.294,"POINT (-121.9521951 37.2992039)"
"Shasta",6089011600,0.304,"POINT (-122.4184426 40.6694846)"
"Santa Cruz",6087121403,0.293,"POINT (-121.9914447 36.9735492)"
"Shasta",6089010804,0.271,"POINT (-122.3229434 40.6060584)"
"Santa Clara",6085504903,0.161,"POINT (-121.9464072 37.3973289)"
"Santa Clara",6085509401,0.22,"POINT (-122.1144634 37.4069801)"
"Santa Clara",6085503507,0.293,"POINT (-121.8319402 37.340185)"
"Santa Clara",6085503713,0.285,"POINT (-121.841006 37.3647252)"
"Santa Cruz",6087121402,0.299,"POINT (-121.9783864 36.9761783)"
"Santa Clara",6085504318,0.221,"POINT (-121.8956853 37.37683)"
"Santa Clara",6085507203,0.238,"POINT (-121.964454 37.251361)"
"Santa Clara",6085512034,0.244,"POINT (-121.7707429 37.2293395)"
"Santa Clara",6085510200,0.199,"POINT (-122.1017322 37.3720591)"
"Santa Clara",6085507807,0.137,"POINT (-122.0405536 37.3124132)"
"Santa Clara",6085508404,0.19,"POINT (-122.0416419 37.36461)"
"Santa Clara",6085504413,0.151,"POINT (-121.9046561 37.4373395)"
"Shasta",6089010601,0.253,"POINT (-122.4129541 40.5631564)"
"Santa Cruz",6087100801,0.291,"POINT (-122.0182622 36.9745867)"
"Shasta",6089011001,0.263,"POINT (-122.4511327 40.5171777)"
"Santa Clara",6085507302,0.196,"POINT (-122.0292561 37.2383772)"
"Santa Clara",6085512043,0.311,"POINT (-121.8047156 37.2616899)"
"Santa Clara",6085512307,0.28,"POINT (-121.6367125 37.0997288)"
"Santa Clara",6085504806,0.217,"POINT (-122.0017169 37.3959386)"
"Santa Clara",6085512023,0.266,"POINT (-121.824356 37.2550468)"
"Santa Clara",6085503803,0.2,"POINT (-121.8497624 37.3835982)"
"Santa Clara",6085512311,0.26,"POINT (-121.6601298 37.1495734)"
"Santa Cruz",6087122205,0.259,"POINT (-121.89527 36.9631619)"
"Santa Clara",6085508005,0.16,"POINT (-122.0275787 37.3169847)"
"Santa Clara",6085508101,0.153,"POINT (-122.0232965 37.3302791)"
"Shasta",6089012701,0.297,"POINT (-121.6257424 40.8708919)"
"Santa Clara",6085511917,0.178,"POINT (-121.8480117 37.201114)"
"Shasta",6089010704,0.316,"POINT (-122.3986943 40.6147259)"
"Santa Clara",6085505304,0.207,"POINT (-121.98154 37.3596272)"
"Santa Clara",6085512604,0.315,"POINT (-121.5705811 37.0198203)"
"Santa Clara",6085509001,0.251,"POINT (-122.0243888 37.3936552)"
"Santa Clara",6085509902,0.205,"POINT (-122.0718854 37.3700086)"
"Santa Clara",6085508306,0.193,"POINT (-122.0367347 37.3471326)"
"Santa Clara",6085506401,0.233,"POINT (-121.9452294 37.3163746)"
"Santa Clara",6085506604,0.201,"POINT (-121.986709 37.2808229)"
"Santa Clara",6085504317,0.163,"POINT (-121.8767483 37.3828815)"
"Santa Cruz",6087120600,0.277,"POINT (-122.0465656 37.0960709)"
"Santa Clara",6085504315,0.175,"POINT (-121.8596884 37.4093269)"
"Santa Clara",6085509107,0.201,"POINT (-122.0565627 37.3797885)"
"Santa Clara",6085509700,0.22,"POINT (-122.0731927 37.3853602)"
"Shasta",6089010100,0.349,"POINT (-122.3909448 40.5837586)"
"Santa Cruz",6087110101,0.32,"POINT (-121.739489 36.9266641)"
"Santa Clara",6085503710,0.269,"POINT (-121.8469654 37.3547002)"
"Santa Clara",6085512038,0.293,"POINT (-121.7620714 37.2348353)"
"Santa Clara",6085512313,0.276,"POINT (-121.6532803 37.1159262)"
"Santa Clara",6085512401,0.292,"POINT (-121.6052179 37.0596718)"
"Santa Clara",6085504422,0.197,"POINT (-121.9069469 37.4585779)"
"Santa Clara",6085505301,0.201,"POINT (-121.9845986 37.3678315)"
"Santa Clara",6085507906,0.141,"POINT (-122.019228 37.3019892)"
"Santa Clara",6085504412,0.192,"POINT (-121.8817696 37.4394547)"
"Shasta",6089010603,0.27,"POINT (-122.4542402 40.5813781)"
"Santa Clara",6085512053,0.267,"POINT (-121.853464 37.2436327)"
"Santa Clara",6085509801,0.213,"POINT (-122.0894335 37.378794)"
"Shasta",6089012500,0.316,"POINT (-122.3666461 40.9866263)"
"Santa Clara",6085507402,0.201,"POINT (-121.9995882 37.2816285)"
"Santa Clara",6085506103,0.187,"POINT (-121.9858244 37.3268106)"
"Santa Clara",6085512022,0.27,"POINT (-121.8109259 37.2551956)"
"Santa Cruz",6087110505,0.324,"POINT (-121.765771 36.9197951)"
"Santa Clara",6085504314,0.179,"POINT (-121.8548256 37.4018243)"
"Santa Clara",6085504808,0.253,"POINT (-122.02654 37.4010219)"
"Santa Clara",6085506203,0.18,"POINT (-121.98293 37.3206524)"
"Santa Clara",6085504418,0.21,"POINT (-121.8806285 37.4320219)"
"Santa Clara",6085512305,0.244,"POINT (-121.6737014 37.1141491)"
"Santa Cruz",6087101001,0.293,"POINT (-122.0327054 36.9663523)"
"Santa Clara",6085511704,0.188,"POINT (-122.1406585 37.3610552)"
"Santa Clara",6085504308,0.193,"POINT (-121.8131628 37.4093718)"
"Santa Cruz",6087100900,0.27,"POINT (-122.0047204 36.9693894)"
"Santa Clara",6085504700,0.261,"POINT (-122.050474 37.41628)"
"Santa Clara",6085512030,0.234,"POINT (-121.8241916 37.2327046)"
"Santa Clara",6085509111,0.215,"POINT (-122.0620764 37.3820205)"
"Santa Clara",6085511911,0.237,"POINT (-121.8180552 37.2009977)"
"Santa Cruz",6087110401,0.384,"POINT (-121.7665056 36.9004036)"
"Shasta",6089010900,0.278,"POINT (-122.3688469 40.5566925)"
"Santa Clara",6085512054,0.249,"POINT (-121.8368585 37.2760756)"
"Santa Clara",6085504202,0.238,"POINT (-121.7923207 37.3764599)"
"Santa Clara",6085512031,0.235,"POINT (-121.8102325 37.231499)"
"Santa Clara",6085505007,0.213,"POINT (-121.948078 37.3851644)"
"Shasta",6089011402,0.285,"POINT (-122.3229101 40.5431593)"
"Santa Cruz",6087120400,0.288,"POINT (-122.1354468 37.1289484)"
"Santa Clara",6085507004,0.23,"POINT (-121.9763881 37.2260332)"
"Santa Clara",6085509901,0.197,"POINT (-122.0863812 37.3694638)"
"Santa Clara",6085508102,0.161,"POINT (-122.0048859 37.3303622)"
"Santa Clara",6085508301,0.187,"POINT (-122.0570907 37.3448268)"
"Santa Clara",6085509106,0.204,"POINT (-122.0504659 37.378605)"
"Santa Clara",6085504416,0.174,"POINT (-121.8760864 37.4207097)"
"Santa Clara",6085505600,0.215,"POINT (-121.9455635 37.3512545)"
"Santa Clara",6085511608,0.218,"POINT (-122.1772178 37.4292567)"
"Santa Clara",6085504307,0.179,"POINT (-121.8525385 37.3907632)"
"Santa Clara",6085511918,0.202,"POINT (-121.8427384 37.1857459)"
"Santa Clara",6085510002,0.193,"POINT (-122.0718652 37.3465424)"
"Santa Clara",6085507705,0.178,"POINT (-122.0806241 37.3066122)"
"Shasta",6089010300,0.275,"POINT (-122.3475829 40.5744659)"
"Santa Clara",6085506703,0.233,"POINT (-121.9669404 37.2646993)"
"Santa Clara",6085508602,0.196,"POINT (-122.0289163 37.3727792)"
"Shasta",6089010702,0.297,"POINT (-122.4161066 40.6078796)"
"Santa Clara",6085507903,0.141,"POINT (-122.0102044 37.3026197)"
"Shasta",6089012606,0.315,"POINT (-122.0033969 40.8861547)"
"Santa Clara",6085512029,0.251,"POINT (-121.8160666 37.2476813)"
"Santa Clara",6085511100,0.197,"POINT (-122.1325243 37.4457468)"
"Santa Clara",6085505203,0.226,"POINT (-121.9327888 37.3467177)"
"Shasta",6089010200,0.294,"POINT (-122.3762226 40.5821764)"
"Santa Clara",6085509302,0.218,"POINT (-122.1006445 37.4092345)"
"Santa Clara",6085505902,0.233,"POINT (-121.9536944 37.3344951)"
"Santa Clara",6085506803,0.235,"POINT (-121.9143244 37.2428218)"
"Santa Clara",6085512021,0.224,"POINT (-121.8239467 37.2635211)"
"Santa Cruz",6087121100,0.27,"POINT (-121.9607654 37.043376)"
"Santa Cruz",6087110301,0.368,"POINT (-121.7525159 36.9098334)"
"Santa Clara",6085512512,0.31,"POINT (-121.5756972 37.0008369)"
"Santa Cruz",6087121602,0.288,"POINT (-121.9601595 36.9666133)"
"Shasta",6089011801,0.281,"POINT (-122.2544681 40.617872)"
"Santa Clara",6085510400,0.193,"POINT (-122.1076263 37.3913139)"
"Santa Cruz",6087101002,0.267,"POINT (-122.0189009 36.9627695)"
"Santa Cruz",6087110302,0.389,"POINT (-121.7596811 36.9141769)"
"Santa Clara",6085511915,0.276,"POINT (-121.8801869 37.2453788)"
"Santa Cruz",6087122300,0.295,"POINT (-121.8155207 36.9027905)"
"Santa Clara",6085512510,0.271,"POINT (-121.5863518 36.9775587)"
"Shasta",6089010703,0.273,"POINT (-122.3687204 40.5991211)"
"Santa Clara",6085505305,0.186,"POINT (-121.990586 37.3590161)"
"Santa Clara",6085503511,0.236,"POINT (-121.8140638 37.3426023)"
"Santa Clara",6085503711,0.308,"POINT (-121.8443656 37.3498677)"
"Santa Clara",6085512402,0.286,"POINT (-121.5669408 37.0945979)"
"Santa Clara",6085510803,0.187,"POINT (-122.1184486 37.4205586)"
"Santa Clara",6085506101,0.213,"POINT (-121.9845409 37.3341512)"
"Santa Clara",6085508708,0.151,"POINT (-122.0006021 37.3800505)"
"Santa Cruz",6087100600,0.25,"POINT (-122.0412809 36.9697023)"
"Santa Clara",6085512200,0.257,"POINT (-121.7095187 37.0467866)"
"Santa Cruz",6087121802,0.292,"POINT (-121.9508138 36.9803378)"
"Santa Clara",6085505015,0.204,"POINT (-121.9408683 37.4161406)"
"Santa Clara",6085504316,0.181,"POINT (-121.8708177 37.3869267)"
"Santa Cruz",6087110601,0.324,"POINT (-121.7903393 36.9247565)"
"Santa Clara",6085508401,0.192,"POINT (-122.0562147 37.3625769)"
"Santa Clara",6085513500,0.293,"POINT (-121.5279664 37.248099)"
"Santa Clara",6085507805,0.186,"POINT (-122.0519949 37.3333072)"
"Shasta",6089010807,0.267,"POINT (-122.3425997 40.6330315)"
"Santa Clara",6085507301,0.181,"POINT (-122.0079378 37.2588676)"
"Santa Clara",6085512032,0.248,"POINT (-121.7825093 37.232926)"
"Santa Cruz",6087110201,0.331,"POINT (-121.7528993 36.9201064)"
"Santa Clara",6085512037,0.249,"POINT (-121.8246191 37.2411911)"
"Santa Clara",6085508206,0.192,"POINT (-122.0050075 37.3415391)"
"Santa Clara",6085504509,0.128,"POINT (-121.8902996 37.4219633)"
"Santa Clara",6085503802,0.235,"POINT (-121.8355147 37.3842879)"
"Santa Clara",6085507600,0.177,"POINT (-122.0526822 37.2712569)"
"Santa Clara",6085510500,0.187,"POINT (-122.1201614 37.3927552)"
"Santa Cruz",6087100700,0.292,"POINT (-122.0288432 36.9775627)"
"Santa Clara",6085503902,0.285,"POINT (-121.8283205 37.3735315)"
"Santa Cruz",6087100200,0.286,"POINT (-122.0104284 36.9847144)"
"Santa Clara",6085507100,0.243,"POINT (-121.973612 37.238092)"
"Santa Clara",6085509303,0.194,"POINT (-122.0922777 37.4060297)"
"Santa Clara",6085504319,0.172,"POINT (-121.8672416 37.3737018)"
"Santa Clara",6085507003,0.223,"POINT (-121.9979377 37.2199918)"
"Santa Clara",6085505013,0.15,"POINT (-121.9391312 37.4073881)"
"Santa Clara",6085509304,0.227,"POINT (-122.0952078 37.4174151)"
"Santa Clara",6085505901,0.211,"POINT (-121.9595385 37.3273218)"
"Santa Cruz",6087120800,0.252,"POINT (-122.0324756 37.0261543)"
"Santa Clara",6085505500,0.232,"POINT (-121.9621405 37.3471628)"
"Santa Clara",6085512024,0.255,"POINT (-121.8690336 37.2596678)"
"Santa Clara",6085509404,0.203,"POINT (-122.1055733 37.4018859)"
"Santa Clara",6085504001,0.292,"POINT (-121.8272151 37.358625)"
"Santa Clara",6085511400,0.2,"POINT (-122.1435945 37.4359496)"
"Santa Clara",6085512036,0.241,"POINT (-121.810595 37.2401629)"
"Santa Clara",6085512055,0.23,"POINT (-121.8357566 37.269774)"
"Santa Cruz",6087122001,0.262,"POINT (-121.9240391 37.0237023)"
"Santa Clara",6085510300,0.198,"POINT (-122.1116665 37.3774027)"
"Santa Clara",6085506804,0.23,"POINT (-121.9339441 37.2397512)"
"Santa Clara",6085505012,0.149,"POINT (-121.9465958 37.4043782)"
"Santa Clara",6085503506,0.284,"POINT (-121.8272382 37.3436482)"
"Tehama",6103000300,0.325,"POINT (-122.6497624 40.0579918)"
"Solano",6095251000,0.371,"POINT (-122.2485428 38.1011281)"
"Tulare",6107000702,0.391,"POINT (-119.10095 36.4202966)"
"Stanislaus",6099002402,0.421,"POINT (-121.0075115 37.601283)"
"Sonoma",6097151206,0.313,"POINT (-122.7257208 38.3345436)"
"Stanislaus",6099000503,0.336,"POINT (-121.0584291 37.6937351)"
"Sonoma",6097153302,0.322,"POINT (-122.7542692 38.4136158)"
"Stanislaus",6099000803,0.373,"POINT (-121.0390747 37.6763467)"
"Tehama",6103000900,0.34,"POINT (-122.0239555 39.9701372)"
"Sutter",6101050102,0.354,"POINT (-121.6247293 39.1466401)"
"Trinity",6105000500,0.303,"POINT (-123.2757792 40.3425806)"
"Solano",6095250104,0.281,"POINT (-122.2082024 38.1138632)"
"Sonoma",6097151308,0.269,"POINT (-122.6998518 38.3562805)"
"Solano",6095250400,0.352,"POINT (-122.2238939 38.0949864)"
"Sonoma",6097153602,0.275,"POINT (-122.8986059 38.415157)"
"Sonoma",6097151311,0.269,"POINT (-122.6768445 38.3260142)"
"Sonoma",6097152801,0.311,"POINT (-122.7503028 38.482824)"
"Solano",6095252706,0.3,"POINT (-121.9778293 38.2579938)"
"Solano",6095252705,0.329,"POINT (-121.9964026 38.2500177)"
"Sonoma",6097150609,0.285,"POINT (-122.6438313 38.2600055)"
"Sonoma",6097150100,0.275,"POINT (-122.4133842 38.1981906)"
"Tehama",6103000202,0.308,"POINT (-122.4035399 40.3074315)"
"Sonoma",6097154304,0.296,"POINT (-123.1933099 38.6435073)"
"Stanislaus",6099000405,0.385,"POINT (-120.9173793 37.7102486)"
"Sutter",6101050501,0.281,"POINT (-121.6664514 39.1343016)"
"Solano",6095251400,0.316,"POINT (-122.2398887 38.1235139)"
"Sonoma",6097151307,0.273,"POINT (-122.6996383 38.3705059)"
"Solano",6095252605,0.381,"POINT (-122.039698 38.2655914)"
"Solano",6095252611,0.367,"POINT (-122.013848 38.263885)"
"Sutter",6101050701,0.351,"POINT (-121.6543825 39.2838291)"
"Tulare",6107001303,0.364,"POINT (-119.2797544 36.3477825)"
"Solano",6095250604,0.285,"POINT (-122.2191793 38.0687077)"
"Sonoma",6097153002,0.344,"POINT (-122.7327644 38.4410944)"
"Stanislaus",6099003611,0.316,"POINT (-120.8396043 37.5329165)"
"Stanislaus",6099001601,0.377,"POINT (-121.0159645 37.6295536)"
"Stanislaus",6099002503,0.407,"POINT (-120.9580148 37.584981)"
"Tehama",6103000800,0.335,"POINT (-122.1795281 40.0733075)"
"Sonoma",6097150607,0.264,"POINT (-122.6437521 38.2766586)"
"Tulare",6107001304,0.344,"POINT (-119.2487437 36.3609469)"
"Solano",6095252903,0.313,"POINT (-122.0314619 38.4377715)"
"Stanislaus",6099000905,0.331,"POINT (-120.9487123 37.660185)"
"Stanislaus",6099002901,0.342,"POINT (-120.6513244 37.6014201)"
"Sonoma",6097151306,0.284,"POINT (-122.6932768 38.347139)"
"Siskiyou",6093000901,0.334,"POINT (-122.500827 41.397178)"
"Solano",6095252911,0.293,"POINT (-121.9443944 38.3695164)"
"Stanislaus",6099002602,0.388,"POINT (-120.9444976 37.5874869)"
"Solano",6095253107,0.361,"POINT (-121.9790499 38.3420882)"
"Stanislaus",6099002304,0.423,"POINT (-120.9913318 37.6159138)"
"Siskiyou",6093000701,0.312,"POINT (-122.6745712 41.6608649)"
"Sutter",6101050900,0.347,"POINT (-121.7595873 38.975616)"
"Stanislaus",6099002100,0.437,"POINT (-120.9588553 37.6276213)"
"Solano",6095252904,0.294,"POINT (-121.9313985 38.4048427)"
"Solano",6095252108,0.311,"POINT (-122.1631107 38.0609883)"
"Stanislaus",6099002701,0.357,"POINT (-120.9509663 37.6138933)"
"Solano",6095251600,0.39,"POINT (-122.2622993 38.1083885)"
"Stanislaus",6099000512,0.312,"POINT (-121.0417588 37.6931543)"
"Solano",6095252501,0.386,"POINT (-122.0412776 38.2547036)"
"Sonoma",6097153406,0.273,"POINT (-122.826599 38.4083965)"
"Solano",6095250105,0.259,"POINT (-122.2141789 38.1295384)"
"Solano",6095252402,0.351,"POINT (-122.0685278 38.2205759)"
"Solano",6095253501,0.298,"POINT (-121.7607697 38.2466064)"
"Stanislaus",6099002504,0.377,"POINT (-120.969786 37.5921207)"
"Sonoma",6097153102,0.337,"POINT (-122.7216605 38.4201079)"
"Solano",6095252908,0.305,"POINT (-121.9569363 38.342431)"
"Sierra",6091010000,0.313,"POINT (-120.5219926 39.5769252)"
"Sonoma",6097154308,0.27,"POINT (-123.4845088 38.7531796)"
"Stanislaus",6099002903,0.355,"POINT (-120.8748334 37.5935809)"
"Sonoma",6097150902,0.275,"POINT (-122.653264 38.2443641)"
"Stanislaus",6099000602,0.338,"POINT (-121.0306027 37.6546407)"
"Sutter",6101050800,0.319,"POINT (-121.8398914 39.2213169)"
"Sonoma",6097150206,0.251,"POINT (-122.4276641 38.3121108)"
"Sonoma",6097151702,0.275,"POINT (-122.6631418 38.4546577)"
"Solano",6095253205,0.343,"POINT (-121.9717511 38.3724624)"
"Stanislaus",6099001800,0.422,"POINT (-120.9927507 37.6379573)"
"Sonoma",6097152904,0.279,"POINT (-122.7607067 38.4611543)"
"Stanislaus",6099003201,0.391,"POINT (-121.1228155 37.4743763)"
"Sonoma",6097154307,0.272,"POINT (-123.3140349 38.5786079)"
"Solano",6095250300,0.333,"POINT (-122.2235767 38.1048704)"
"Sonoma",6097150701,0.28,"POINT (-122.6301845 38.2336159)"
"Solano",6095252317,0.28,"POINT (-121.970042 38.295701)"
"Solano",6095252103,0.29,"POINT (-122.192134 38.1046332)"
"Tulare",6107001306,0.367,"POINT (-119.2386446 36.336005)"
"Solano",6095252802,0.235,"POINT (-121.9462484 38.2715195)"
"Solano",6095251100,0.382,"POINT (-122.236521 38.0970267)"
"Sonoma",6097153811,0.289,"POINT (-122.821957 38.5278326)"
"Sonoma",6097152000,0.312,"POINT (-122.713301 38.4416422)"
"Stanislaus",6099003003,0.338,"POINT (-120.9088941 37.6018515)"
"Sonoma",6097153807,0.271,"POINT (-122.7506682 38.5685691)"
"Solano",6095252106,0.299,"POINT (-122.1678055 38.0753462)"
"Stanislaus",6099000406,0.314,"POINT (-120.9482524 37.7187935)"
"Sonoma",6097151301,0.3,"POINT (-122.7001585 38.3342271)"
"Stanislaus",6099000911,0.329,"POINT (-120.9506409 37.6717709)"
"Tulare",6107001011,0.33,"POINT (-119.3196777 36.3437854)"
"Sonoma",6097152702,0.289,"POINT (-122.7912191 38.5043498)"
"Stanislaus",6099002506,0.403,"POINT (-120.986038 37.5971917)"
"Sonoma",6097150601,0.296,"POINT (-122.6132538 38.2376164)"
"Solano",6095251802,0.362,"POINT (-122.2572661 38.1293832)"
"Sonoma",6097153001,0.314,"POINT (-122.736743 38.4509389)"
"Solano",6095252607,0.384,"POINT (-122.0294348 38.2546226)"
"Sutter",6101050603,0.294,"POINT (-121.6462398 39.1745665)"
"Solano",6095252913,0.328,"POINT (-121.9657382 38.3255211)"
"Sutter",6101051100,0.328,"POINT (-121.5333568 38.8548216)"
"Stanislaus",6099003608,0.311,"POINT (-120.811285 37.526126)"
"Stanislaus",6099002302,0.424,"POINT (-120.9812542 37.6193902)"
"Stanislaus",6099003205,0.354,"POINT (-121.1445457 37.4758431)"
"Stanislaus",6099002702,0.381,"POINT (-120.9678939 37.6178932)"
"Sonoma",6097150306,0.287,"POINT (-122.4692303 38.3391394)"
"Sonoma",6097152601,0.256,"POINT (-122.6643077 38.5058699)"
"Sonoma",6097151100,0.28,"POINT (-122.7529532 38.2708019)"
"Tulare",6107000203,0.405,"POINT (-119.2843587 36.5459628)"
"Sonoma",6097153104,0.33,"POINT (-122.7274638 38.4288774)"
"Solano",6095252316,0.326,"POINT (-122.0156731 38.2762632)"
"Tulare",6107000902,0.355,"POINT (-119.3522578 36.4212709)"
"Tulare",6107001102,0.422,"POINT (-119.304845 36.3379848)"
"Solano",6095250502,0.316,"POINT (-122.2030664 38.0910546)"
"Sonoma",6097152203,0.285,"POINT (-122.7070355 38.4483381)"
"Stanislaus",6099000302,0.371,"POINT (-120.9473004 37.7365045)"
"Stanislaus",6099003002,0.378,"POINT (-120.949922 37.5641565)"
"Solano",6095250701,0.4,"POINT (-122.2449025 38.0900421)"
"Stanislaus",6099001100,0.37,"POINT (-120.9876354 37.6628395)"
"Stanislaus",6099000806,0.337,"POINT (-121.0220677 37.685664)"
"Siskiyou",6093000702,0.338,"POINT (-122.6201724 41.7322521)"
"Tehama",6103000600,0.331,"POINT (-122.2068646 40.1913614)"
"Solano",6095252502,0.351,"POINT (-122.0446962 38.2471153)"
"Siskiyou",6093000200,0.36,"POINT (-121.9329396 41.8583273)"
"Sonoma",6097154000,0.261,"POINT (-122.9669388 38.6097462)"
"Sonoma",6097152402,0.231,"POINT (-122.7211476 38.4894406)"
"Sonoma",6097153201,0.294,"POINT (-122.7283931 38.4078526)"
"Sonoma",6097151305,0.309,"POINT (-122.7067066 38.3433806)"
"Sonoma",6097154100,0.28,"POINT (-122.8058771 38.7072071)"
"Sutter",6101050302,0.374,"POINT (-121.6114867 39.123665)"
"Solano",6095252703,0.324,"POINT (-122.0272236 38.2485983)"
"Solano",6095252608,0.368,"POINT (-122.0232104 38.2665083)"
"Sonoma",6097150602,0.281,"POINT (-122.6067891 38.2440564)"
"Siskiyou",6093000100,0.405,"POINT (-121.6337562 41.819927)"
"Solano",6095251300,0.318,"POINT (-122.2358356 38.114676)"
"Tulare",6107001009,0.371,"POINT (-119.2922928 36.3540361)"
"Tehama",6103000701,0.348,"POINT (-122.24581 40.1660053)"
"Solano",6095253208,0.371,"POINT (-121.9802182 38.3772973)"
"Trinity",6105000101,0.352,"POINT (-122.6402253 41.0171618)"
"Sonoma",6097153709,0.305,"POINT (-123.024235 38.5480623)"
"Stanislaus",6099000909,0.352,"POINT (-120.9842668 37.6733442)"
"Sonoma",6097153501,0.288,"POINT (-122.7943613 38.3374048)"
"Siskiyou",6093001300,0.352,"POINT (-123.2366787 41.7792602)"
"Sonoma",6097153005,0.295,"POINT (-122.8012458 38.4334559)"
"Solano",6095252206,0.293,"POINT (-122.1668369 38.1738614)"
"Stanislaus",6099003607,0.338,"POINT (-120.7438818 37.5289795)"
