"GEOID20","docpopR","docpopR_S"
"06071011203",79.8507462686567,4122.014925373133
"06053014301",11.169061730315292,692.4818272795482
"06013365002",0.05506607929515418,3.212187958883994
"06013307201",25.150946095387244,1476.7437984963508
"06073019903",5.18010018126003,288.6095013214207
"06035040303",0,0
"06053014302",11.169061730315292,692.4818272795482
"06013308001",8.393748203403538,490.61601777054204
"06065042624",0,0
"06013307202",22.55138451432167,1316.6258091158463
"06065042730",3.6496350364963503,195.58725945587258
"06065042731",0,0
"06065042733",0,0
"06065042737",0,0
"06065042745",0,0
"06065043007",0,0
"06065043246",2.186343443890135,112.0427932673769
"06065043254",9.254605507651451,471.6675091975385
"06065043265",17.523042669264424,869.0496007435147
"06065043267",4.279502987354194,219.352656586798
"06065043272",0,0
"06065041913",7.629507976159827,390.989217426004
"06065043008",0,0
"06065043813",70.10915197313183,3593.7799860924365
"06065044516",3.334503334503335,170.87867087867087
"06029000905",17.38265384858822,889.0868288245481
"06029000906",9.384372766737485,491.2514319257483
"06085508102",9.72567712292813,629.0891479207312
"06053012302",2.955147441973463,183.2191414023547
"06053012401",2.955147441973463,183.2191414023547
"06053012402",0.5808589879386339,36.01325725219531
"06029000907",3.856687326434084,201.04993970105562
"06029000908",8.849961534268099,461.9692449993687
"06029000909",12.156926208389509,634.8277476960254
"06111007516",2.3373030806339177,117.11444394594864
"06111004507",4.981565964683717,262.85033536931826
"06111001901",25.654853641757832,1356.697932936399
"06111004508",4.981565964683717,262.85033536931826
"06111002302",3.781814288186123,199.10533925420486
"06111002301",3.781814288186123,199.10533925420486
"06111005804",1.0221732976883158,54.25381349268753
"06111001510",16.092627269619683,855.6707839374668
"06111005307",4.621632754614164,245.21843177667375
"06111001801",22.037718730201018,1170.9635898768172
"06111003301",8.784718561751827,459.47547522247197
"06111005006",26.435739755677684,1362.328712223567
"06111009400",12.149684199792793,644.3325391639573
"06111008501",15.602744739262954,814.5588232506575
"06111001303",2.6043856819728695,138.11763362833352
"06111009500",0,0
"06111009700",0,0
"06111005602",0,0
"06111001508",29.413596581800842,1561.6080570078748
"06111001304",3.2963619031536324,174.8238268155131
"06111003102",27.17704706210587,1362.0405883225044
"06111009200",36.90251735514381,1874.8023276429728
"06111003618",5.4684115949607195,300.39271953513224
"06111008601",5.365041161920885,274.9544534198493
"06111003613",8.965310201396562,486.5860760083494
"06111003614",10.469098713588087,566.3815456236047
"06111003302",21.52841573752895,1061.6239847370548
"06111005601",8.49801946032008,452.26305344311476
"06111008602",9.087962809234604,471.6936625801896
"06111006101",24.83667166551652,1326.8558006311775
"06111006102",26.83631617315961,1430.570695760932
"06111005308",6.292030440053363,335.6104678062135
"06111009300",0,0
"06111005005",36.50102379911539,1853.503094495665
"06111003616",7.209882215802896,393.4864683348221
"06111003901",9.34153142285346,485.15832491387124
"06085506606",9.71742153367056,604.4692352141914
"06053014105",0,0
"06085504506",3.912422665770659,243.01912964008113
"06085504507",17.22209129544992,1065.5171671661926
"06085506701",1.3962984739598856,84.72429937370848
"06053010400",5.9880239520958085,371.2574850299401
"06029001201",14.72517787313934,750.1594482219009
"06029001202",10.865180450022034,546.3133221717135
"06029001500",6.405064883590391,332.5624468803701
"06095250801",0.22888532845044632,12.130922407873655
"06095252915",0,0
"06095252314",17.686573114317866,937.5849180652541
"06085508203",12.715771148168145,790.0111471276049
"06029001600",28.61300268868487,1470.7563217989155
"06013308002",6.301703890671457,366.2056877000607
"06085506702",4.103048446014246,259.68110419414785
"06053012700",27.942108946906348,1686.1130985626385
"06053012800",25.65015144856174,1544.0117336652725
"06085506703",2.696173804730162,172.2958624288966
"06013343002",21.611835120886937,1155.6961948152286
"06013348000",8.61084605430947,493.2089373158211
"06013352101",0,0
"06013359202",2.8062505538652407,163.11700587835645
"06085504805",5.910424727160954,408.49766272179204
"06103001101",0,0
"06103000701",24.713567532109867,1044.5746551811199
"06103000702",14.309231353678612,614.3210884251544
"06103000202",0,0
"06103001102",48.09027777777778,2024.670326958908
"06103000201",0,0
"06025010102",0,0
"06025010101",0,0
"06025012001",9.267208683562009,757.7399574408003
"06085504806",9.909254929241685,660.4725490551149
"06085505007",7.260287790794049,439.35174215435615
"06085505203",16.10876269826085,955.8443261756742
"06029000902",12.506841935815121,635.2680845510804
"06029006002",0,0
"06037310100",9.340042441763456,537.0471778263268
"06085508204",14.829636038027576,919.5423416843079
"06085508505",8.843255306683947,549.6070351050615
"06043000200",0,0
"06043000400",0,0
"06057001205",0,0
"06029002820",4.099380053217696,159.64737974837698
"06029001700",56.36359832084799,2926.026535328661
"06037300200",3.622873574215653,228.10689089685124
"06037300400",5.233709174734325,319.22452264365063
"06085504802",14.864840531993794,993.074259882592
"06085505301",17.46436456823187,1120.9495246105987
"06085505302",15.771113943210189,1018.1562320256219
"06085505304",9.178038220704552,580.099721322126
"06085505305",6.641844196482332,416.6410806361474
"06085505401",6.78615403829537,418.29425317344635
"06037300701",1.4784588870272735,87.56411028955108
"06037300902",3.242910537832251,191.0358176304581
"06085505402",9.122345258941467,571.3609297597695
"06013384000",6.542236778946624,385.36141649142303
"06013305000",23.077866102007345,1343.857439965821
"06029001801",27.661754507786238,1454.5520922586866
"06029001901",32.28754099207484,1692.5435268563801
"06029001902",28.670113864244342,1504.5998602151178
"06029002100",11.394417683490547,590.8680915243586
"06085508601",10.295838340693532,628.4052472385696
"06029002302",5.064022402511771,220.57836574182124
"06037320300",10.981315646260123,649.6953436930803
"06085505403",7.798491436458083,479.44427719026623
"06085505500",8.68926627668438,546.2736387055359
"06085505600",14.048412367062117,837.347565206733
"06085505800",14.547931379623348,864.3755928452434
"06085506803",5.126802502582281,313.523540578865
"06085507806",11.930091503692937,758.5382446745037
"06085507807",8.73252805575183,549.9937875974111
"06029006202",3.842090097012775,198.97224089904907
"06029003103",0.20038072337441137,10.39475002504759
"06029001101",12.714168074568823,659.7349765713079
"06029003807",38.90705652096517,2022.8829339961715
"06085508301",3.19146810107287,198.21685928240544
"06085508303",6.956596414959402,427.3152091698953
"06053010504",29.76478152398529,1832.6963243288799
"06029002600",15.459373069431006,794.1484451794862
"06085506000",16.584053623462175,989.7980464200978
"06085506101",8.933734656613911,551.8911928887912
"06085506102",13.340350177102835,780.5980105682058
"06085507808",4.712753750644939,279.9004390459983
"06053001500",9.199094698138552,570.3438712845903
"06053001700",10.072030623670765,624.4658986675871
"06029003124",19.85177305703105,1014.8996319476415
"06029003806",22.162244620669085,1098.8165753147057
"06111004704",0,0
"06029005600",0,0
"06029004500",0,0
"06029006004",0,0
"06029005700",36.449399656946824,2110.205831903945
"06029005104",5.279577633789297,273.338132949364
"06029000505",24.68103334822252,1250.51648687095
"06001410000",0.28397796331004715,16.825694326120292
"06029003810",11.911667053531191,619.0354679465229
"06029003303",0,0
"06029003900",0,0
"06029003808",63.76645791464881,3019.854166284557
"06085506103",6.5432468514316815,405.2507539464973
"06085506203",6.7894844185105026,419.92853072992693
"06085506204",8.050094151065746,505.6258208470843
"06085506301",12.881569405011996,752.7358565900288
"06001430200",1.3746560239826509,55.729697082077394
"06001407900",1.989681689834533,124.71204911568067
"06001436601",7.701143906785863,463.54727924041043
"06029003811",29.608854949991787,1574.0869561675884
"06029003812",66.63930764768551,3128.7515415209123
"06029004101",6.24881297463711,337.25463182141596
"06037301400",7.758929550080954,450.78463200506985
"06037301501",10.501672809723864,605.8231956747085
"06037301502",11.561659076467087,668.5564618401156
"06037301601",11.541586243418633,666.547126874498
"06037301701",12.42140944191824,717.3898687453238
"06037301602",10.713130518731331,629.0030771750843
"06037301702",14.033000938608664,811.0698234112103
"06001401400",10.549998604196483,622.393363144036
"06029004102",6.24881297463711,337.25463182141596
"06037302002",16.18877114317285,934.0657097329589
"06113010401",0,0
"06029002804",21.381604135081616,1110.1311867888398
"06073017022",10.50885388765525,554.1283539496617
"06073009901",0,0
"06073017045",5.83010837284451,332.11808080397157
"06073013503",7.116992840768672,405.2754962811989
"06073020017",7.848225961254038,443.7796118854025
"06073015403",1.601225738211223,91.68846530166827
"06073010103",10.466737773759668,589.127080019685
"06073018504",50.503761791207666,2484.222728267508
"06073020801",0,0
"06073018608",3.0330778556791396,171.7596340691355
"06073005900",18.52825422111186,1003.2817337429357
"06073020500",31.30079896404018,1743.6601826050105
"06073019001",0,0
"06073009505",3.307013812921224,185.6509884117246
"06001400500",7.237643991121916,428.0032690037404
"06001451102",1.882723286262871,104.66806487390178
"06029002806",45.58774049837224,2145.6879914845777
"06029002807",32.32992836905992,1684.602011629956
"06029003203",9.912237662848167,401.31725815007354
"06085507903",8.481645609821548,545.2382923440329
"06085508401",6.5267165562936444,392.08167897820374
"06085508404",8.089442550046831,487.66481095204733
"06001432800",7.027469824356422,416.0868451022492
"06001441503",0.07918440067306741,4.691675739879244
"06001435400",9.345865145963574,537.6099921931376
"06001438000",4.542381649362412,280.6011679316452
"06001451201",28.12095199780196,1663.5074766885605
"06001451202",0,0
"06001409000",10.393837758259599,616.4961911728459
"06029003400",7.298802740252257,370.959461940442
"06029003500",8.900368715872865,453.8849891225756
"06029003600",8.900368715872865,453.8849891225756
"06029006003",13.587507604948284,697.8300547556277
"06115040500",0.8242566970856638,40.09420076538122
"06115040600",1.9186907183489534,93.40877237263575
"06109003200",0,0
"06109001200",43.46503045326041,1969.4228218045205
"06109005201",0,0
"06109001100",7.287347656740796,326.9254931524061
"06085508503",9.151732221505695,557.3371912288625
"06001401500",12.31395739808014,746.2993967019328
"06029004601",0,0
"06029003304",0,0
"06029005300",1.3620604259534423,70.57949479940565
"06029005103",0,0
"06029002811",40.17733222855907,1812.8584909805263
"06029002813",26.99996287842904,1393.884416868801
"06073003208",5.023550443532848,276.97267135108814
"06085507904",7.4341936944879885,467.75559084651115
"06101050101",20.985781890921437,1013.6722522725739
"06029002814",26.062312155293377,1345.250838627224
"06029002815",21.893591814973917,1092.148466038393
"06029002816",14.593670961445223,748.0893313619356
"06029002817",17.9146841615708,922.2965141015429
"06029002818",19.363180706117042,990.157751533413
"06085504412",5.4815526332717885,336.0124182094346
"06085504413",17.71726827170123,1096.277560930924
"06085504414",11.472047337169384,708.0552695837727
"06085504415",5.223891284024011,320.14186823566
"06085504416",24.219802400390897,1484.8324265374658
"06073013414",9.525427254408648,534.6875039657626
"06073013415",4.894153276421056,274.7546477988749
"06073013416",9.959341293164945,558.4874096732117
"06073013417",13.255631367918504,704.3815060956183
"06073013418",13.416580970574174,713.4148025446676
"06111005002",14.71455867272602,745.7318390719638
"06073018517",30.195121235785656,1245.900718984669
"06073018518",15.390796970096497,889.0471605622439
"06073018519",15.390796970096497,889.0471605622439
"06073018601",4.709429418617114,255.935927129593
"06029000102",7.214341776491457,373.6783300738725
"06073008303",2.6295685789874024,147.59615467579624
"06073006200",10.572424887924342,569.9299314749662
"06073012200",18.91674700532673,1030.1070178934872
"06073020706",0,0
"06111005202",3.5888045471858785,190.41993735290447
"06001401600",10.452654522579898,617.5346142568237
"06001402400",4.054811970575622,236.5873274212585
"06085504418",24.246437287559367,1486.5250961437089
"06085504421",7.369090341044735,457.6559716395618
"06073000700",10.4330416046051,583.9348155122917
"06037310703",18.696436669026042,1089.8915039593842
"06037310900",23.310967819644432,1345.9001311095908
"06001402200",2.162272095652068,124.0316722187754
"06073000800",8.717626490227934,487.65953123909287
"06037311000",13.122143984427233,761.4129178651517
"06037311100",9.773522165630899,567.6308644986995
"06037311200",11.337202134124068,658.3048201054577
"06037311300",13.936818348027975,805.8481823551111
"06037311400",11.41043487535709,663.0740023613076
"06085507905",4.987552219917172,320.26761750892547
"06001402500",5.8198419214380035,343.4558678772862
"06001402600",6.6073793295181895,389.2076567106654
"06001402700",3.9556133303189482,229.79624729609853
"06001403000",7.437117103525795,437.89362172820887
"06037237900",5.827710875811999,344.5034600304216
"06037534700",7.273939601965019,424.4205706561503
"06037228600",4.390430962630734,232.76586647913248
"06037222600",6.621270920227981,379.219437131149
"06037407101",11.414068702692258,674.0695150376615
"06037482502",5.053763343860404,288.6978616623267
"06037208904",11.254626659034306,647.5726558112253
"06085504422",2.205399290253559,136.9987946292204
"06001403100",6.791603779611819,400.12855316646727
"06073013505",12.250872480496213,688.5990859949138
"06073013506",10.25997971927477,576.8127310092855
"06073013604",14.96984835042332,840.3046010982223
"06085506304",12.152197734407014,744.0825872833586
"06085506305",10.650606621504954,659.8316306094546
"06085506401",13.773676576969608,813.6185166646424
"06073013802",5.41317094201892,301.01056895090403
"06073018609",10.53330545265074,574.5226442562393
"06001404501",1.0443408492493362,61.88632592403837
"06001403800",3.252401508079442,189.09032392191483
"06001403900",4.1395362100218565,242.57859561151824
"06037302202",20.03683340627174,1161.8061300101588
"06037139703",2.759101676224657,163.27215007604002
"06037430502",10.392012673813678,586.1782701792682
"06037300702",0.8991209798545461,53.23981779694523
"06037123602",5.296960966814332,315.7099931849878
"06037122410",10.248586182644368,599.2337336243238
"06037131300",8.34382054357854,492.7377758988015
"06037115302",26.8673000544916,1570.8822042989457
"06037109700",11.933263435012858,700.0274094572719
"06037910501",8.881624757597185,524.6642958788891
"06041106001",8.29855387464639,480.2320476247401
"06001404000",3.9138564625654153,229.20706844273508
"06001438300",6.66508723944081,388.84211331077165
"06037576402",11.18689874930322,661.3826644198465
"06037543903",22.330282685156636,1360.4634392393211
"06037571102",6.13926070579174,360.05655043185743
"06085506402",13.148635871191901,771.4966688566957
"06085506503",10.54947273401204,623.0895047094634
"06111005203",3.726908033447761,199.23985734518752
"06111005304",3.6522912820241036,193.7736336060585
"06111005306",3.974611991129663,210.89692127729137
"06111005403",16.1422507634657,873.464754999947
"06111005404",8.354038482688425,445.00332662578523
"06009000122",0.7814535035165407,41.15655118520448
"06009000504",0,0
"06009000121",22.048690858980247,938.677078548461
"06009000501",0,0
"06085507906",6.346506993885789,413.7388915428181
"06099002402",3.376723314907617,168.0177841902547
"06037543701",13.98028605471934,817.7433750380375
"06037241300",4.854594250169272,288.00168166410435
"06037228410",7.374956464696037,424.87292531078015
"06037531800",15.307106681164367,901.4188614944453
"06037910809",6.380902595529352,377.7157835446007
"06037204200",7.554595538943557,443.2937335154205
"06037209820",11.862815876004431,677.1571569463055
"06037214600",9.300803299404071,497.13429760042027
"06037211420",6.1263331432631984,347.2700738170109
"06037191810",11.838659219534895,627.5888815882771
"06037480302",7.609525587299844,421.14987285962866
"06037192620",7.156464736347997,405.2882516443329
"06073001000",32.22868490316985,1809.5195340376865
"06073001100",33.459896033057746,1869.560982479404
"06085506601",7.36851724065798,459.0518965482197
"06085506603",5.405912748160068,334.8281799311254
"06085506605",11.414965408631405,709.8619552010633
"06019006405",0,0
"06079010202",6.096903544961961,172.48998315461583
"06019005912",0.11639636843330488,7.8625565490817575
"06079011501",24.347072436626917,1291.7359877191373
"06079011600",0,0
"06079012503",6.258077183669861,319.6147345721804
"06079010703",0.49687677455990914,25.48268029528677
"06079012302",0,0
"06073001400",6.547713111713502,369.28248313492895
"06073001500",5.948078497821158,337.28100504665696
"06085508101",12.018837643848572,764.0588182616535
"06073013905",3.3516873736597574,186.71832229478304
"06073013907",3.09137648374961,172.1182417599402
"06073013908",4.5056468619257135,234.08702556460716
"06073013909",3.012431192836213,167.67756914606161
"06073014001",7.6335724403164225,427.07010494553487
"06001450701",0,0
"06073019206",9.446913576289791,541.150294444172
"06073019404",8.943243703105946,512.9029510541086
"06073019405",21.406948741846378,1215.050710158732
"06073019406",19.285125227577854,1078.9684790264514
"06001403600",4.70029389381545,273.6842089564786
"06001435300",8.696190807540253,466.58710732103106
"06001409800",2.319099767270527,134.9261886052098
"06001440306",16.91746759317901,947.8932469662948
"06001450601",0,0
"06037124500",5.894468529290443,352.94463053446106
"06037301203",9.989204794862227,571.7672173975524
"06037127910",6.545809606952131,396.4531537583547
"06037123205",6.098032864779209,345.2783573230601
"06037108103",0.7462385547660672,44.19066155576708
"06037575101",10.285733733539754,545.7146566167546
"06037900102",0,0
