"abi","archive_version_year","company","address_line_1","city","state","employee_size_location","sales_volume_location","latitude","longitude","Category"
101145480,2023,"CARL'S JR","2930 F ST","BAKERSFIELD","CA",24,1243,35.386337,-119.022997,"Fast Food"
101155745,2023,"MC DONALD'S","2310 F ST","BAKERSFIELD","CA",50,2589,35.38069,-119.023076,"Fast Food"
101158400,2023,"POPEYES","100 CHESTER AVE","BAKERSFIELD","CA",14,725,35.355266,-119.018644,"Fast Food"
101168300,2023,"CARL'S JR","2412 MING AVE","BAKERSFIELD","CA",26,1346,35.339882,-119.029778,"Fast Food"
101169639,2023,"DENNY'S","2851 WHITE LN","BAKERSFIELD","CA",45,2330,35.31756,-119.03378,"Full-Service Restaurant"
101171577,2023,"JACK IN THE BOX","3002 MING AVE","BAKERSFIELD","CA",26,1346,35.339742,-119.03558,"Fast Food"
101171965,2023,"KFC","3011 BRUNDAGE LN","BAKERSFIELD","CA",30,1553,35.353835,-119.038078,"Fast Food"
101172880,2023,"MC DONALD'S","2701 WHITE LN","BAKERSFIELD","CA",36,1864,35.317217,-119.033256,"Fast Food"
101175560,2023,"SIZZLER","900 REAL RD","BAKERSFIELD","CA",47,2433,35.36676,-119.04304,"Full-Service Restaurant"
101176089,2023,"SUBWAY","710 OAK ST","BAKERSFIELD","CA",7,363,35.364605,-119.038244,"Fast Food"
101176352,2023,"TACO BELL","15 S H ST","BAKERSFIELD","CA",30,1553,35.353211,-119.021718,"Fast Food"
101180206,2023,"BURGER KING","1949 COLUMBUS ST","BAKERSFIELD","CA",22,1139,35.397059,-118.970491,"Fast Food"
101185049,2023,"MC DONALD'S","2699 MOUNT VERNON AVE","BAKERSFIELD","CA",44,2278,35.397224,-118.967172,"Fast Food"
101185080,2023,"MC DONALD'S","1812 UNION AVE","BAKERSFIELD","CA",42,2175,35.375578,-119.002474,"Fast Food"
101190106,2023,"BURGER KING","6217 NILES ST","BAKERSFIELD","CA",15,777,35.375707,-118.935022,"Fast Food"
101193084,2023,"MC DONALD'S","3037 NILES ST","BAKERSFIELD","CA",49,2537,35.375556,-118.950305,"Fast Food"
101194520,2023,"SIZZLER","2650 MOUNT VERNON AVE","BAKERSFIELD","CA",37,1916,35.392613,-118.967809,"Full-Service Restaurant"
101195246,2023,"WENDY'S","2608 OSWELL ST","BAKERSFIELD","CA",26,1346,35.392997,-118.950158,"Fast Food"
101198224,2023,"DENNY'S","2309 PANAMA LN","BAKERSFIELD","CA",45,2330,35.29543,-119.02816,"Full-Service Restaurant"
101208874,2023,"DENNY'S","2627 BUCK OWENS BLVD","BAKERSFIELD","CA",48,2485,35.383968,-119.043493,"Full-Service Restaurant"
101213072,2023,"MC DONALD'S","225 N CHESTER AVE","BAKERSFIELD","CA",55,2847,35.408304,-119.021425,"Fast Food"
101217065,2023,"TACO BELL","2433 N CHESTER AVE","BAKERSFIELD","CA",31,1605,35.428249,-119.021582,"Fast Food"
101222271,2023,"CARL'S JR","4800 WHITE LN","BAKERSFIELD","CA",17,880,35.318536,-119.056142,"Fast Food"
101226850,2023,"JACK IN THE BOX","5656 CALIFORNIA AVE","BAKERSFIELD","CA",30,1553,35.355477,-119.061528,"Fast Food"
101226868,2023,"JACK IN THE BOX","3350 STINE RD","BAKERSFIELD","CA",29,1502,35.324459,-119.056302,"Fast Food"
101228005,2023,"LONG JOHN SILVER'S","3801 MING AVE","BAKERSFIELD","CA",19,984,35.339218,-119.04584,"Fast Food"
101228641,2023,"MC DONALD'S","1000 REAL RD","BAKERSFIELD","CA",37,1916,35.36745,-119.0433,"Fast Food"
101228658,2023,"MC DONALD'S","4600 MING AVE","BAKERSFIELD","CA",50,2589,35.339932,-119.053624,"Fast Food"
101243269,2023,"BURGER KING","1358 MADONNA RD","SAN LUIS OBISPO","CA",16,819,35.258188,-120.691418,"Fast Food"
101246742,2023,"DENNY'S","208 MADONNA RD","SAN LUIS OBISPO","CA",47,2405,35.26359,-120.67722,"Full-Service Restaurant"
101270866,2023,"CARL'S JR/GREEN BURRITO","1590 W BRANCH ST","ARROYO GRANDE","CA",17,870,35.130792,-120.60501,"Fast Food"
101273944,2023,"MC DONALD'S","410 E GRAND AVE","ARROYO GRANDE","CA",57,2917,35.120727,-120.586511,"Fast Food"
101283224,2023,"MC DONALD'S","6300 MORRO RD","ATASCADERO","CA",45,2303,35.484053,-120.665888,"Fast Food"
101285609,2023,"TACO BELL","7385 EL CAMINO REAL","ATASCADERO","CA",31,1587,35.483046,-120.659927,"Fast Food"
101288306,2023,"MC DONALD'S","337 MCMURRAY RD","BUELLTON","CA",35,1871,34.61453,-120.19282,"Fast Food"
101294833,2023,"BURGER KING","1773 W GRAND AVE","ARROYO GRANDE","CA",35,1791,35.118385,-120.61982,"Fast Food"
101301463,2023,"CARL'S JR/GREEN BURRITO","625 N H ST","LOMPOC","CA",25,1337,34.648836,-120.458785,"Fast Food"
101304053,2023,"JACK IN THE BOX","539 N H ST","LOMPOC","CA",32,1711,34.646711,-120.458131,"Fast Food"
101311827,2023,"BURGER KING","781 QUINTANA RD","MORRO BAY","CA",19,973,35.368182,-120.842562,"Fast Food"
101313096,2023,"FOSTERS FREEZE","801 PINEY WAY","MORRO BAY","CA",6,308,35.366272,-120.845673,"Fast Food"
101321875,2023,"CARL'S JR","2725 BLACK OAK DR","PASO ROBLES","CA",20,1024,35.643435,-120.686706,"Fast Food"
101322980,2023,"DENNY'S","1310 24TH ST","PASO ROBLES","CA",41,2098,35.641785,-120.685425,"Full-Service Restaurant"
101324598,2023,"JACK IN THE BOX","2304 SPRING ST","PASO ROBLES","CA",26,1331,35.638441,-120.692074,"Fast Food"
101324820,2023,"KFC","2405 RIVERSIDE AVE","PASO ROBLES","CA",12,615,35.63998,-120.688537,"Fast Food"
101330991,2023,"DENNY'S","611 FIVE CITIES DR","PISMO BEACH","CA",47,2405,35.135162,-120.621413,"Full-Service Restaurant"
101340669,2023,"CARL'S JR","2185 S BROADWAY","SANTA MARIA","CA",24,1283,34.92119,-120.436537,"Fast Food"
101343101,2023,"DEL TACO","1565 S BROADWAY","SANTA MARIA","CA",13,695,34.931695,-120.436595,"Fast Food"
101343168,2023,"DENNY'S","1019 E MAIN ST","SANTA MARIA","CA",52,2779,34.953389,-120.419023,"Full-Service Restaurant"
101343184,2023,"WIENERSCHNITZEL","500 E MAIN ST","SANTA MARIA","CA",16,856,34.952877,-120.429797,"Fast Food"
101347433,2023,"KFC","2207 S BROADWAY","SANTA MARIA","CA",20,1069,34.920425,-120.43619,"Fast Food"
101349074,2023,"MC DONALD'S","1710 S BROADWAY","SANTA MARIA","CA",45,2405,34.929644,-120.435411,"Fast Food"
101350551,2023,"ORANGE JULIUS","184 TOWN CTR E","SANTA MARIA","CA",6,321,34.951892,-120.434003,"Fast Food"
101360485,2023,"JACK IN THE BOX","830 S BROADWAY","SANTA MARIA","CA",26,1390,34.943365,-120.435628,"Fast Food"
101375848,2023,"CARL'S JR/GREEN BURRITO","15900 SIERRA HWY","MOJAVE","CA",19,984,35.052793,-118.173307,"Fast Food"
101382182,2023,"DENNY'S","1014 N MAIN ST","BISHOP","CA",40,2070,37.371747,-118.394991,"Full-Service Restaurant"
101383768,2023,"JACK IN THE BOX","575 S MAIN ST","BISHOP","CA",21,1087,37.355666,-118.395671,"Fast Food"
101384071,2023,"KFC","1006 N MAIN ST","BISHOP","CA",8,414,37.371502,-118.395071,"Fast Food"
101384352,2023,"MC DONALD'S","562 N MAIN ST","BISHOP","CA",60,3104,37.365275,-118.394974,"Fast Food"
101397941,2023,"BURGER KING","43627 15TH ST W","LANCASTER","CA",40,2367,34.675308,-118.155598,"Fast Food"
101397958,2023,"BURGER KING","1202 W AVENUE I","LANCASTER","CA",26,1539,34.703518,-118.151868,"Fast Food"
101398451,2023,"CARL'S JR/GREEN BURRITO","1511 W AVENUE K","LANCASTER","CA",24,1421,34.675277,-118.156043,"Fast Food"
101398469,2023,"CARL'S JR/GREEN BURRITO","44361 SIERRA HWY","LANCASTER","CA",35,2072,34.688988,-118.135753,"Fast Food"
101400083,2023,"DENNY'S","1028 W AVENUE I","LANCASTER","CA",38,2249,34.703596,-118.14918,"Full-Service Restaurant"
101407500,2023,"DEL TACO","1138 W AVENUE I","LANCASTER","CA",20,1184,34.703485,-118.15092,"Fast Food"
101409738,2023,"ROUND TABLE PIZZA ROYALTY","44204 10TH ST W","LANCASTER","CA",32,1894,34.68742,-118.14794,"Fast Food"
101411510,2023,"TACO BELL","1004 W AVENUE I","LANCASTER","CA",20,1184,34.703564,-118.14847,"Fast Food"
101429108,2023,"CARL'S JR","2005 E PALMDALE BLVD","PALMDALE","CA",22,1302,34.580292,-118.093663,"Fast Food"
101429751,2023,"DEL TACO","421 W PALMDALE BLVD","PALMDALE","CA",14,829,34.582969,-118.136515,"Fast Food"
101432920,2023,"MC DONALD'S","131 E PALMDALE BLVD","PALMDALE","CA",33,1953,34.580274,-118.128019,"Fast Food"
101438877,2023,"CARL'S JR","230 S CHINA LAKE BLVD","RIDGECREST","CA",30,1553,35.620002,-117.669905,"Fast Food"
101439651,2023,"DEL TACO","1020 N NORMA ST","RIDGECREST","CA",30,1553,35.63939,-117.678403,"Fast Food"
101439693,2023,"DENNY'S","104 N CHINA LAKE BLVD","RIDGECREST","CA",32,1657,35.623055,-117.669309,"Full-Service Restaurant"
101441715,2023,"KFC","201 S CHINA LAKE BLVD","RIDGECREST","CA",20,1036,35.620523,-117.670308,"Fast Food"
101445468,2023,"FOSTERS FREEZE","2080 W ROSAMOND BLVD","ROSAMOND","CA",18,932,34.86393,-118.168601,"Fast Food"
101463446,2023,"WIENERSCHNITZEL","555 W SHAW AVE","CLOVIS","CA",22,1036,36.808924,-119.72178,"Fast Food"
101464519,2023,"FOSTERS FREEZE","2151 SHAW AVE","CLOVIS","CA",11,518,36.808966,-119.674279,"Fast Food"
101467074,2023,"LONG JOHN SILVER'S","406 W SHAW AVE","CLOVIS","CA",19,895,36.808124,-119.718548,"Fast Food"
101467520,2023,"MC DONALD'S","417 W SHAW AVE","CLOVIS","CA",65,3059,36.808927,-119.718794,"Fast Food"
101469054,2023,"PAPA MURPHY'S TAKE 'N' BAKE","619 SHAW AVE","CLOVIS","CA",12,565,36.809179,-119.701587,"Fast Casual"
101471381,2023,"TACO BELL","434 W SHAW AVE","CLOVIS","CA",18,848,36.808139,-119.719005,"Fast Food"
101488302,2023,"MC DONALD'S","15100 W WHITESBRIDGE AVE","KERMAN","CA",64,3012,36.735181,-120.06125,"Fast Food"
101488666,2023,"ROUND TABLE PIZZA ROYALTY","15200 W WHITESBRIDGE AVE","KERMAN","CA",17,801,36.735165,-120.062595,"Fast Food"
101493880,2023,"FOSTERS FREEZE","906 E PACHECO BLVD","LOS BANOS","CA",11,492,37.056997,-120.844568,"Fast Food"
101494409,2023,"KFC","748 W PACHECO BLVD # 211","LOS BANOS","CA",18,805,37.057335,-120.862111,"Fast Food"
101498384,2023,"CARL'S JR/GREEN BURRITO","301 S MADERA AVE","MADERA","CA",20,938,36.952116,-120.05576,"Fast Food"
101500015,2023,"JACK IN THE BOX","950 N GATEWAY DR","MADERA","CA",35,1641,36.973792,-120.074238,"Fast Food"
101501211,2023,"MC DONALD'S","1500 HOWARD RD","MADERA","CA",60,2812,36.952496,-120.07563,"Fast Food"
101505634,2023,"KFC","1144 COUNTRY CLUB DR","MADERA","CA",20,938,36.976627,-120.074666,"Fast Food"
101510139,2023,"PIZZA FACTORY","33173 ROAD 222 # 5","NORTH FORK","CA",18,844,37.22902,-119.5097,"Fast Food"
101513596,2023,"MC DONALD'S","40112 HIGHWAY 41","OAKHURST","CA",36,1688,37.332031,-119.655047,"Fast Food"
101522217,2023,"KFC","864 W MANNING AVE","REEDLEY","CA",20,942,36.60449,-119.45727,"Fast Food"
101524247,2023,"MC DONALD'S","835 N H ST","LOMPOC","CA",45,2405,34.651551,-120.458233,"Fast Food"
101529238,2023,"FOSTERS FREEZE","630 ACADEMY AVE","SANGER","CA",10,471,36.70705,-119.556,"Fast Food"
101529808,2023,"JACK IN THE BOX","1300 JENSEN AVE","SANGER","CA",28,1318,36.708073,-119.556785,"Fast Food"
101530426,2023,"MC DONALD'S","295 ACADEMY AVE","SANGER","CA",50,2354,36.711788,-119.557543,"Fast Food"
101534345,2023,"CARL'S JR/GREEN BURRITO","2818 FLORAL AVE","SELMA","CA",21,989,36.577038,-119.627409,"Fast Food"
101536282,2023,"MC DONALD'S","2790 FLORAL AVE","SELMA","CA",50,2354,36.576696,-119.626064,"Fast Food"
101541860,2023,"CARL'S JR","217 N ABBY ST","FRESNO","CA",15,706,36.745343,-119.789712,"Fast Food"
101542348,2023,"DENNY'S","141 N ABBY ST","FRESNO","CA",50,2354,36.744114,-119.789714,"Full-Service Restaurant"
101544146,2023,"MC DONALD'S","1739 E DIVISADERO ST","FRESNO","CA",42,1977,36.743549,-119.789791,"Fast Food"
101547545,2023,"BURGER KING","4610 E KINGS CANYON RD","FRESNO","CA",20,942,36.73567,-119.744913,"Fast Food"
101549640,2023,"FOSTERS FREEZE","3858 E VENTURA AVE","FRESNO","CA",10,471,36.73572,-119.75977,"Fast Food"
101551554,2023,"MC DONALD'S","4505 E KINGS CANYON RD","FRESNO","CA",48,2259,36.736185,-119.74939,"Fast Food"
101560761,2023,"JACK IN THE BOX","2124 N BLACKSTONE AVE","FRESNO","CA",10,584,36.770259,-119.790258,"Fast Food"
101561827,2023,"MC DONALD'S","4803 E MCKINLEY AVE","FRESNO","CA",50,2354,36.765573,-119.736052,"Fast Food"
101561850,2023,"MC DONALD'S","3115 N BLACKSTONE AVE","FRESNO","CA",55,2589,36.778913,-119.79095,"Fast Food"
101562866,2023,"POPEYES","3110 E MCKINLEY AVE","FRESNO","CA",8,388,36.764814,-119.771241,"Fast Food"
101565182,2023,"WENDY'S","2005 N BLACKSTONE AVE","FRESNO","CA",20,942,36.769258,-119.790978,"Fast Food"
101577104,2023,"KFC","3846 N WEST AVE","FRESNO","CA",18,848,36.787263,-119.826131,"Fast Food"
101584654,2023,"KFC","1110 C ST","FRESNO","CA",21,989,36.72961,-119.79897,"Fast Food"
101595510,2023,"CARL'S JR/GREEN BURRITO","6767 N 1ST ST","FRESNO","CA",28,1318,36.836865,-119.772672,"Fast Food"
101596674,2023,"DENNY'S","1110 E SHAW AVE","FRESNO","CA",45,2118,36.809081,-119.769973,"Full-Service Restaurant"
101596682,2023,"DENNY'S","30 E HERNDON AVE","FRESNO","CA",50,2354,36.83806,-119.788936,"Full-Service Restaurant"
101597979,2023,"FOSTERS FREEZE","5420 N BLACKSTONE AVE","FRESNO","CA",16,753,36.816559,-119.789878,"Fast Food"
101600393,2023,"JACK IN THE BOX","3025 E SHAW AVE","FRESNO","CA",29,1365,36.808193,-119.735876,"Fast Food"
101600708,2023,"KFC","5775 N 1ST ST","FRESNO","CA",18,848,36.821954,-119.773272,"Fast Food"
101601771,2023,"MC DONALD'S","5666 N BLACKSTONE AVE","FRESNO","CA",78,3671,36.820448,-119.789959,"Fast Food"
101606036,2023,"TGI FRIDAY'S","1077 E HERNDON AVE","FRESNO","CA",90,4236,36.836883,-119.770515,"Full-Service Restaurant"
101649333,2023,"CARL'S JR","3983 N BLACKSTONE AVE","FRESNO","CA",21,989,36.790106,-119.790902,"Fast Food"
101650307,2023,"WIENERSCHNITZEL","4631 N BLACKSTONE AVE","FRESNO","CA",12,565,36.801863,-119.790781,"Fast Food"
101657047,2023,"SUBWAY","3108 E GETTYSBURG AVE # 102","FRESNO","CA",6,283,36.801074,-119.77134,"Fast Food"
101657237,2023,"TACO BELL","3095 E SHIELDS AVE","FRESNO","CA",30,1412,36.77976,-119.77389,"Fast Food"
101661635,2023,"CARL'S JR","5007 E MCKINLEY AVE","FRESNO","CA",15,706,36.765596,-119.727467,"Fast Food"
101662781,2023,"WIENERSCHNITZEL","120 S CLOVIS AVE","FRESNO","CA",18,848,36.742809,-119.700543,"Fast Food"
101666261,2023,"MC DONALD'S","5645 E KINGS CANYON RD","FRESNO","CA",50,2354,36.736359,-119.697539,"Fast Food"
101669224,2023,"SUBWAY","5673 E KINGS CANYON RD # 103","FRESNO","CA",6,283,36.736322,-119.69632,"Fast Food"
101673556,2023,"DENNY'S","1121 N PARKWAY DR","FRESNO","CA",50,2354,36.756718,-119.830597,"Full-Service Restaurant"
101675775,2023,"MC DONALD'S","1718 W OLIVE AVE","FRESNO","CA",42,1977,36.75789,-119.83206,"Fast Food"
101677722,2023,"TACO BELL","1365 W OLIVE AVE","FRESNO","CA",25,1177,36.757206,-119.827404,"Fast Food"
101679108,2023,"KFC","7152 N BLACKSTONE AVE","FRESNO","CA",28,1318,36.840885,-119.795955,"Fast Food"
101686111,2023,"BURGER KING","909 S MAIN ST","SALINAS","CA",25,1550,36.663704,-121.657055,"Fast Food"
101686657,2023,"CARL'S JR/GREEN BURRITO","950 ABBOTT ST","SALINAS","CA",28,1736,36.65698,-121.636554,"Fast Food"
101688653,2023,"DENNY'S","975 E BLANCO RD","SALINAS","CA",35,2170,36.656588,-121.636471,"Full-Service Restaurant"
101693497,2023,"KFC","1209 S MAIN ST","SALINAS","CA",19,1178,36.657833,-121.659161,"Fast Food"
101699262,2023,"ROUND TABLE PIZZA ROYALTY","1457 N MAIN ST","SALINAS","CA",10,620,36.707063,-121.654453,"Fast Food"
101707974,2023,"KFC","700 E ALISAL ST # 152","SALINAS","CA",20,1240,36.673065,-121.63195,"Fast Food"
101708360,2023,"MC DONALD'S","840 E ALISAL ST","SALINAS","CA",32,1984,36.672821,-121.629311,"Fast Food"
101710085,2023,"WIENERSCHNITZEL","711 E ALISAL ST","SALINAS","CA",8,496,36.673584,-121.631607,"Fast Food"
101711331,2023,"BURGER KING","1375 N MAIN ST","SALINAS","CA",40,2447,36.704979,-121.653519,"Fast Food"
101712032,2023,"DENNY'S","2005 N MAIN ST","SALINAS","CA",60,3720,36.721929,-121.656658,"Full-Service Restaurant"
101713303,2023,"BLACK BEAR DINER","1391 N DAVIS RD","SALINAS","CA",40,2480,36.705908,-121.666735,"Full-Service Restaurant"
101713501,2023,"MC DONALD'S","1365 N MAIN ST","SALINAS","CA",40,2480,36.704674,-121.653473,"Fast Food"
101715530,2023,"WENDY'S","1339 N MAIN ST","SALINAS","CA",24,1488,36.703565,-121.653137,"Fast Food"
101716207,2023,"CARL'S JR/GREEN BURRITO","1061 N DAVIS RD","SALINAS","CA",35,2170,36.696452,-121.669298,"Fast Food"
101717742,2023,"ROUND TABLE PIZZA ROYALTY","8035 SAN MIGUEL CANYON RD","PRUNEDALE","CA",22,1364,36.80043,-121.66491,"Fast Food"
101744233,2023,"DENNY'S","1129 BROADWAY ST","KING CITY","CA",35,2170,36.204981,-121.13701,"Full-Service Restaurant"
101747780,2023,"KFC","3134 DEL MONTE BLVD","MARINA","CA",15,930,36.686022,-121.800605,"Fast Food"
101748879,2023,"ROUND TABLE PIZZA ROYALTY","3120 DEL MONTE BLVD","MARINA","CA",15,930,36.685642,-121.801096,"Fast Food"
101756377,2023,"CARL'S JR","902 LIGHTHOUSE AVE","MONTEREY","CA",24,1488,36.617239,-121.904423,"Fast Food"
101758811,2023,"DENNY'S","2137 FREMONT ST","MONTEREY","CA",43,2666,36.596597,-121.861427,"Full-Service Restaurant"
101763357,2023,"JACK IN THE BOX","889 ABREGO ST","MONTEREY","CA",32,1984,36.592923,-121.892933,"Fast Food"
101788966,2023,"ROUND TABLE PIZZA ROYALTY","1717 FREMONT BLVD # A","SEASIDE","CA",16,992,36.611903,-121.844628,"Fast Food"
101790202,2023,"WENDY'S","1180 FREMONT BLVD","SEASIDE","CA",32,1984,36.60241,-121.848317,"Fast Food"
101802767,2023,"WENDY'S","698 RALSTON AVE","BELMONT","CA",30,1991,37.521425,-122.275363,"Fast Food"
101812352,2023,"BENIHANA","1496 BAYSHORE HWY","BURLINGAME","CA",80,5309,37.598238,-122.364276,"Full-Service Restaurant"
101837102,2023,"JACK IN THE BOX","7217 MISSION ST","DALY CITY","CA",30,1991,37.69348,-122.464601,"Fast Food"
101837276,2023,"KFC","7199 MISSION ST # 240","DALY CITY","CA",4,406,37.693805,-122.46461,"Fast Food"
101846855,2023,"MC DONALD'S","2450 JUNIPERO SERRA BLVD","DALY CITY","CA",53,3518,37.692034,-122.471268,"Fast Food"
101848018,2023,"ROUND TABLE PIZZA ROYALTY","6222 MISSION ST","DALY CITY","CA",4,382,37.706654,-122.46002,"Fast Food"
101848612,2023,"SIZZLER","5025 JUNIPERO SERRA BLVD","COLMA","CA",38,2522,37.672548,-122.465467,"Full-Service Restaurant"
101853919,2023,"MC DONALD'S","100 CABRILLO HWY N","HALF MOON BAY","CA",32,2124,37.470327,-122.434471,"Fast Food"
101860476,2023,"CARL'S JR/GREEN BURRITO","5000 EL CAMINO REAL","LOS ALTOS","CA",16,994,37.396836,-122.105479,"Fast Food"
101864742,2023,"JACK IN THE BOX","4896 EL CAMINO REAL","LOS ALTOS","CA",21,1304,37.39872,-122.10903,"Fast Food"
101869188,2023,"ROUND TABLE PIZZA ROYALTY","399 1ST ST","LOS ALTOS","CA",7,435,37.375476,-122.115581,"Fast Food"
101886687,2023,"ROUND TABLE PIZZA ROYALTY","1225 EL CAMINO REAL","MENLO PARK","CA",25,1659,37.454311,-122.185017,"Fast Food"
101894111,2023,"MC DONALD'S","1101 EL CAMINO REAL","MILLBRAE","CA",30,1991,37.606617,-122.398422,"Fast Food"
101905149,2023,"KFC","696 W EL CAMINO REAL # 235","MOUNTAIN VIEW","CA",10,621,37.385413,-122.082731,"Fast Food"
101905867,2023,"MC DONALD'S","952 EL MONTE AVE","MOUNTAIN VIEW","CA",40,2484,37.391415,-122.096431,"Fast Food"
101908929,2023,"TOGO'S","1955 W EL CAMINO REAL","MOUNTAIN VIEW","CA",10,621,37.393918,-122.098783,"Fast Casual"
101917631,2023,"CARL'S JR/GREEN BURRITO","209 E MIDDLEFIELD RD","MOUNTAIN VIEW","CA",14,870,37.397167,-122.06058,"Fast Food"
101924025,2023,"ROUND TABLE PIZZA ROYALTY","570 N SHORELINE BLVD # I","MOUNTAIN VIEW","CA",11,683,37.402966,-122.079428,"Fast Food"
101929552,2023,"KFC","2815 GENEVA AVE # 246","DALY CITY","CA",28,1786,37.706951,-122.414139,"Fast Food"
101929883,2023,"MC DONALD'S","125 MONTEREY RD","PACIFICA","CA",32,2124,37.652204,-122.491263,"Fast Food"
101935393,2023,"JACK IN THE BOX","3199 EL CAMINO REAL","REDWOOD CITY","CA",30,1991,37.467611,-122.209081,"Fast Food"
101942043,2023,"KFC","204 EL CAMINO REAL # 262","REDWOOD CITY","CA",13,863,37.49188,-122.24231,"Fast Food"
101948271,2023,"BURGER KING","575 EL CAMINO REAL","REDWOOD CITY","CA",18,1195,37.489492,-122.23816,"Fast Food"
101948628,2023,"CARL'S JR","1001 VETERANS BLVD","REDWOOD CITY","CA",18,1195,37.490426,-122.226242,"Fast Food"
101950103,2023,"DENNY'S","1201 BROADWAY ST","REDWOOD CITY","CA",40,2655,37.486707,-122.214686,"Full-Service Restaurant"
101960672,2023,"SIZZLER","1011 VETERANS BLVD","REDWOOD CITY","CA",30,1991,37.490062,-122.226085,"Full-Service Restaurant"
101967362,2023,"CARL'S JR","899 CHERRY AVE","SAN BRUNO","CA",15,996,37.627124,-122.425625,"Fast Food"
101970283,2023,"IHOP","590 EL CAMINO REAL","SAN BRUNO","CA",36,2389,37.625317,-122.413886,"Full-Service Restaurant"
101979433,2023,"CARL'S JR/GREEN BURRITO","1800 EL CAMINO REAL","SAN CARLOS","CA",13,863,37.49352,-122.244639,"Fast Food"
101984748,2023,"MC DONALD'S","180 EL CAMINO REAL","SAN CARLOS","CA",40,2655,37.51116,-122.265807,"Fast Food"
101994846,2023,"BURGER KING","972 EL CAMINO REAL","S SAN FRANCISCO","CA",23,1527,37.654199,-122.432721,"Fast Food"
102001534,2023,"IHOP","316 S AIRPORT BLVD","S SAN FRANCISCO","CA",35,2323,37.645325,-122.40572,"Full-Service Restaurant"
102002284,2023,"KFC","199 AIRPORT BLVD # 123","S SAN FRANCISCO","CA",20,1328,37.653596,-122.4087,"Fast Food"
102003878,2023,"MC DONALD'S","587 EL CAMINO REAL","S SAN FRANCISCO","CA",45,2987,37.648267,-122.429785,"Fast Food"
102007648,2023,"ROUND TABLE PIZZA ROYALTY","2227 GELLERT BLVD","S SAN FRANCISCO","CA",13,863,37.648632,-122.452928,"Fast Food"
102010162,2023,"TACO BELL","465 EL CAMINO REAL","S SAN FRANCISCO","CA",23,1527,37.646827,-122.428731,"Fast Food"
102017399,2023,"DENNY'S","814 W AHWANEE AVE","SUNNYVALE","CA",41,2546,37.396249,-122.027532,"Full-Service Restaurant"
102026515,2023,"ROUND TABLE PIZZA ROYALTY","860 OLD SAN FRANCISCO RD","SUNNYVALE","CA",33,2049,37.366181,-122.01635,"Fast Food"
102027935,2023,"SUBWAY","704 S WOLFE RD","SUNNYVALE","CA",4,249,37.366267,-122.013347,"Fast Food"
102039401,2023,"ROUND TABLE PIZZA ROYALTY","1663 HOLLENBECK AVE","SUNNYVALE","CA",21,1304,37.339431,-122.042612,"Fast Food"
102041381,2023,"WENDY'S","1313 S WOLFE RD","SUNNYVALE","CA",25,1553,37.351026,-122.014641,"Fast Food"
102046422,2023,"TOGO'S","1200 CROSSMAN AVE","SUNNYVALE","CA",12,745,37.407446,-122.010788,"Fast Casual"
102097920,2023,"KFC","200 DUBOCE AVE # 146","SAN FRANCISCO","CA",20,1424,37.769914,-122.424807,"Fast Food"
